TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
36.007814,1,2,-1.380237,2.984244,10.589051,0.172184,-0.0717322.841199,-0.152072,-0.16442,
36.052813,1,2,-1.1918,2.603187,10.602343,0.17123,-0.0716472.854344,-0.154253,-0.164335,
36.102804,1,2,-1.60388,2.615307,10.615394,0.170292,-0.0721592.867267,-0.156398,-0.164994,
36.147813,1,2,-2.450548,3.313986,10.628354,0.16935,-0.0728702.881461,-0.158767,-0.165538,
36.192815,1,2,-2.76018,3.711437,10.6413,0.168405,-0.0728392.892828,-0.160667,-0.165576,
36.237801,1,2,-3.111083,3.558881,10.655501,0.167365,-0.0736812.905466,-0.162781,-0.166388,
36.292795,1,2,-2.555872,3.727838,10.670467,0.166259,-0.0735732.921730,-0.165515,-0.16621,
36.342797,1,2,-2.22921,3.5546,10.685493,0.165156,-0.0729692.936634,-0.16801,-0.165755,
36.397796,1,2,-2.258356,2.975343,10.700697,0.164039,-0.0740452.954658,-0.171035,-0.166788,
36.437788,1,2,-2.258933,3.22308,10.715617,0.162931,-0.0741842.964913,-0.172762,-0.166892,
36.48279,1,2,-1.852914,2.452405,10.727708,0.162032,-0.0745112.981426,-0.175546,-0.167254,
36.52781,1,2,-1.871671,2.772862,10.74128,0.161017,-0.0746702.991739,-0.177289,-0.167357,
36.572796,1,2,-2.366858,3.39276,10.754434,0.160035,-0.0743393.004702,-0.179476,-0.166978,
36.622787,1,2,-2.02923,3.063741,10.769234,0.158933,-0.0742833.020890,-0.182205,-0.167246,
36.662796,1,2,-1.846854,2.781424,10.781251,0.158037,-0.0745623.031292,-0.183961,-0.167348,
36.702794,1,2,-2.458335,3.36852,10.793072,0.157153,-0.0745963.042981,-0.185935,-0.167382,
36.752782,1,2,-1.986233,3.417,10.808051,0.156032,-0.0747353.057792,-0.188438,-0.167422,
36.7928,1,2,-2.355316,3.2352,10.821564,0.155018,-0.0749933.071137,-0.190697,-0.16773,
36.832788,1,2,-2.651678,3.38064,10.831799,0.154248,-0.0752473.082692,-0.192655,-0.168112,
36.872787,1,2,-2.234116,3.227361,10.843739,0.153345,-0.0757743.093091,-0.194422,-0.16851,
36.922785,1,2,-3.462562,4.111396,10.859569,0.152142,-0.0759503.108698,-0.197078,-0.168737,
36.972789,1,2,-2.718915,2.870545,10.874441,0.151007,-0.0767343.123490,-0.199601,-0.169519,
37.007787,1,2,-2.634652,3.275841,10.884899,0.150201,-0.0770343.133754,-0.20136,-0.16977,
37.047792,1,2,-2.410433,3.134682,10.898468,0.149151,-0.0774893.147227,-0.203672,-0.170323,
37.097777,1,2,-2.271053,1.959767,10.910735,0.148194,-0.0785063.160889,-0.206029,-0.171517,
37.137849,1,2,-2.034713,2.266325,10.924527,0.147106,-0.0787103.172970,-0.20812,-0.171397,
37.187773,1,2,-1.560308,1.19118,10.941684,0.145742,-0.0798083.189955,-0.211073,-0.172494,
37.227824,1,2,-1.192525,0.97086,10.954128,0.144747,-0.0803283.202239,-0.213215,-0.173064,
37.267771,1,2,-0.985028,1.023413,10.963476,0.143993,-0.0806443.213044,-0.215105,-0.173258,
37.312772,1,2,-0.800846,0.570533,10.979047,0.142735,-0.0806753.226865,-0.217525,-0.173411,
37.362772,1,2,-1.032823,0.52337,10.994274,0.141505,-0.0803663.241868,-0.220151,-0.173053,
37.402771,1,2,-0.317948,0.580247,11.006435,0.140527,-0.0799503.255395,-0.222513,-0.172715,
37.442786,1,2,-0.781903,1.1224,11.018387,0.13957,-0.0795373.267164,-0.224563,-0.17166,
37.487786,1,2,-0.440348,1.154796,11.030267,0.138633,-0.0779893.278876,-0.226587,-0.170507,
37.532783,1,2,-0.87924,1.304203,11.046396,0.13738,-0.0768753.293357,-0.229074,-0.169365,
37.577784,1,2,-0.739646,1.638276,11.058113,0.136483,-0.0757743.304955,-0.231052,-0.16851,
37.632762,1,2,-1.300937,1.80172,11.07435,0.135257,-0.0749073.322473,-0.234022,-0.167573,
37.682789,1,2,-0.520293,1.708083,11.089106,0.134154,-0.0741093.337020,-0.236477,-0.16643,
37.722781,1,2,-1.185738,2.121941,11.102277,0.133185,-0.0729383.348639,-0.238423,-0.165724,
37.767787,1,2,-1.166981,2.295902,11.114041,0.132327,-0.0724793.360244,-0.24036,-0.165067,
37.817778,1,2,-0.805113,2.334041,11.128755,0.131264,-0.0717313.376217,-0.243015,-0.1643,
37.867777,1,2,-0.804536,2.457742,11.144862,0.130117,-0.0705203.390743,-0.245414,-0.163157,
37.90778,1,2,-0.974215,2.635261,11.155221,0.129387,-0.0699813.400990,-0.247099,-0.162717,
37.952761,1,2,-0.900918,2.669842,11.168559,0.128453,-0.0697473.414229,-0.24927,-0.162433,
38.002777,1,2,-0.768753,2.92186,11.18341,0.127417,-0.0691463.428861,-0.251666,-0.161833,
38.047761,1,2,-1.046358,3.15642,11.196585,0.126509,-0.0683703.441911,-0.253791,-0.160909,
38.102776,1,2,-0.967578,3.40488,11.212799,0.125403,-0.0678993.457909,-0.256386,-0.160488,
38.14776,1,2,-1.016635,3.526079,11.22581,0.124521,-0.0675713.470797,-0.25847,-0.160308,
38.202763,1,2,-1.4518,3.522521,11.241949,0.123426,-0.0678423.486765,-0.261055,-0.160579,
38.242756,1,2,-1.57906,4.150258,11.253567,0.122636,-0.0680773.498259,-0.262918,-0.160913,
38.287761,1,2,-1.797219,4.069699,11.268208,0.121633,-0.0685673.511308,-0.265038,-0.161274,
38.332766,1,2,-1.398414,3.82124,11.280288,0.120799,-0.0694383.524710,-0.267224,-0.162224,
38.372768,1,2,-1.446317,4.033339,11.292084,0.119977,-0.0698683.537875,-0.269381,-0.162683,
38.412751,1,2,-1.416594,3.387423,11.304072,0.119133,-0.0709383.548268,-0.271092,-0.163823,
38.452766,1,2,-1.295395,3.241983,11.316164,0.118266,-0.0723533.560227,-0.273077,-0.165238,
38.492746,1,2,-1.470557,3.011703,11.328345,0.117377,-0.0735693.572303,-0.275097,-0.166355,
38.54275,1,2,-1.198435,2.452405,11.343697,0.116235,-0.0752363.587512,-0.277662,-0.16812,
38.587746,1,2,-1.361477,2.246366,11.357312,0.115202,-0.0764323.600973,-0.279954,-0.169217,
38.632745,1,2,-1.669383,2.126945,11.371089,0.114136,-0.0782683.614517,-0.28228,-0.171203,
38.672749,1,2,-1.29482,1.914849,11.383115,0.113187,-0.0793873.626404,-0.28434,-0.172124,
38.712745,1,2,-1.489317,1.807548,11.395021,0.112235,-0.0803103.638185,-0.286394,-0.173195,
38.75276,1,2,-1.72508,1.922688,11.406776,0.111285,-0.0811373.649787,-0.288427,-0.173972,
38.79275,1,2,-1.79174,2.314086,11.418681,0.110314,-0.0815653.661550,-0.290496,-0.174203,
38.83775,1,2,-2.11292,2.094147,11.431858,0.109238,-0.0815313.674630,-0.292798,-0.174366,
38.87274,1,2,-1.9493,2.027487,11.442521,0.108364,-0.0818283.685107,-0.294646,-0.174565,
38.907754,1,2,-2.124462,2.118387,11.452915,0.107512,-0.0818333.695378,-0.296457,-0.174569,
38.947741,1,2,-1.580794,1.728768,11.464731,0.106543,-0.0815703.707053,-0.298514,-0.174208,
38.997761,1,2,-1.254131,1.809327,11.481378,0.105189,-0.0808953.722041,-0.301147,-0.173603,
39.047737,1,2,-1.326274,1.571208,11.493419,0.104215,-0.0803823.738464,-0.304021,-0.173027,
39.097739,1,2,-1.54328,1.821447,11.508572,0.102996,-0.0802223.751827,-0.306356,-0.172741,
39.137753,1,2,-1.156594,1.262148,11.522079,0.101913,-0.0798873.765265,-0.308699,-0.1728,
39.182736,1,2,-0.932373,1.518444,11.534196,0.100942,-0.0797193.778674,-0.311036,-0.172266,
39.227765,1,2,-0.84811,1.392964,11.549244,0.099742,-0.0794123.790619,-0.313115,-0.172098,
39.277732,1,2,-1.028755,1.518444,11.564144,0.098561,-0.0790083.805316,-0.315665,-0.171695,
39.327728,1,2,-1.059055,1.403304,11.579089,0.09738,-0.0788513.820102,-0.318226,-0.171587,
39.367728,1,2,-1.071175,1.611123,11.590968,0.096445,-0.0780933.831785,-0.320246,-0.170533,
39.412745,1,2,-1.156015,1.689903,11.604254,0.095409,-0.0777113.846441,-0.322769,-0.170575,
39.457745,1,2,-1.228158,1.663884,11.616207,0.094478,-0.0775953.858213,-0.324794,-0.170114,
39.512743,1,2,-1.131775,2.097701,11.635434,0.092992,-0.0765883.875711,-0.327793,-0.169127,
39.552727,1,2,-1.404474,2.26916,11.645624,0.092212,-0.0761003.885859,-0.329525,-0.16859,
39.602728,1,2,-1.180255,1.972943,11.660318,0.091095,-0.0756993.901748,-0.332228,-0.168268,
39.64774,1,2,-1.822037,2.443121,11.673352,0.090109,-0.0752723.913214,-0.334174,-0.167861,
39.697726,1,2,-2.603198,3.392037,11.688885,0.08894,-0.0748593.927152,-0.336535,-0.167567,
39.737726,1,2,-1.853491,2.877661,11.699211,0.088168,-0.0741233.940219,-0.338741,-0.166543,
39.782732,1,2,-2.639558,3.972017,11.712097,0.087217,-0.0733023.951571,-0.340645,-0.16594,
39.827756,1,2,-2.446792,3.600578,11.723876,0.086354,-0.0729913.964669,-0.342837,-0.165608,
39.877717,1,2,-2.518935,3.762419,11.740071,0.085175,-0.0720753.979235,-0.345266,-0.164712,
39.92776,1,2,-2.07771,3.695759,11.756431,0.083999,-0.0714033.995416,-0.347951,-0.164041,
39.96272,1,2,-2.270476,3.522521,11.765397,0.083358,-0.0714284.005765,-0.349664,-0.164143,
40.007721,1,2,-2.240753,3.415221,11.778912,0.08239,-0.0716864.017711,-0.351645,-0.164619,
40.052725,1,2,-2.065013,3.340722,11.793849,0.081312,-0.0721714.030959,-0.353847,-0.164879,
40.107722,1,2,-2.095313,2.958942,11.807469,0.080326,-0.0722804.047419,-0.356588,-0.165044,
40.142733,1,2,-2.094736,3.213462,11.819502,0.079455,-0.0723114.059335,-0.358572,-0.165125,
40.182732,1,2,-1.635331,2.387524,11.831833,0.078558,-0.0732284.071559,-0.360615,-0.16614,
40.21773,1,2,-1.417172,1.907006,11.844194,0.077648,-0.0737494.082273,-0.362413,-0.166584,
40.257716,1,2,-1.506917,1.937306,11.85648,0.076738,-0.0741234.092898,-0.3642,-0.166831,
40.297753,1,2,-1.071752,1.952984,11.868735,0.075825,-0.0745964.105016,-0.366244,-0.167304,
40.342721,1,2,-1.307515,1.918403,11.879375,0.07503,-0.0745984.120064,-0.368785,-0.167736,
40.382721,1,2,-0.949975,1.484586,11.894593,0.073888,-0.0752284.130583,-0.370566,-0.167935,
40.427739,1,2,-1.174195,1.811103,11.905052,0.0731,-0.0751324.145319,-0.373064,-0.167828,
40.477713,1,2,-0.992395,1.918403,11.921214,0.071886,-0.0744144.159747,-0.375503,-0.166785,
40.517721,1,2,-1.579637,2.53402,11.93425,0.07092,-0.0735914.171216,-0.377431,-0.166279,
40.557708,1,2,-2.008742,3.103659,11.945744,0.070076,-0.0731354.181162,-0.379097,-0.165843,
40.602725,1,2,-2.323861,3.638717,11.955683,0.069351,-0.0725044.193877,-0.38122,-0.165121,
40.63772,1,2,-1.822614,3.309699,11.967447,0.068498,-0.0721434.205468,-0.383151,-0.164712,
40.682723,1,2,-2.02808,3.354627,11.980469,0.067559,-0.0719634.218435,-0.385305,-0.164728,
40.727722,1,2,-2.33714,3.616987,11.995092,0.066506,-0.0720084.231447,-0.387466,-0.164794,
40.772726,1,2,-1.495954,2.896569,12.007214,0.065629,-0.0724344.243452,-0.389465,-0.165071,
40.822734,1,2,-1.592914,3.039507,12.020894,0.064637,-0.0723434.260000,-0.392222,-0.165235,
40.862699,1,2,-0.732971,1.721652,12.034827,0.063624,-0.0729914.270819,-0.394028,-0.165627,
40.902726,1,2,-1.071754,2.255988,12.048761,0.062606,-0.0729474.283045,-0.396071,-0.165654,
40.942726,1,2,-0.91304,1.614351,12.061047,0.061707,-0.0735184.296719,-0.39836,-0.166452,
40.987712,1,2,-0.459694,1.45251,12.071776,0.060913,-0.0742104.310347,-0.400654,-0.167003,
41.027739,1,2,-0.369371,1.669947,12.085454,0.059894,-0.0744174.322362,-0.402681,-0.167329,
41.072714,1,2,-0.440937,1.742667,12.099161,0.058872,-0.0744254.334392,-0.40471,-0.167111,
41.117711,1,2,-0.150634,1.193709,12.112705,0.057866,-0.0738914.347785,-0.406965,-0.166677,
41.157703,1,2,-0.779143,2.297686,12.125994,0.056881,-0.0738074.359416,-0.408922,-0.166514,
41.192694,1,2,-0.5858,2.083807,12.134974,0.056219,-0.0732874.368297,-0.410412,-0.165994,
41.227696,1,2,-0.36024,2.114058,12.134974,0.056219,-0.0732874.368297,-0.410412,-0.165994,
41.272698,1,2,-0.733013,2.548619,12.155344,0.054733,-0.0723624.388442,-0.413778,-0.16507,
41.307689,1,2,-0.843184,2.880928,12.165538,0.053996,-0.0718754.398523,-0.415456,-0.164583,
41.342696,1,2,-0.97055,2.863296,12.180147,0.05295,-0.0711794.412973,-0.417849,-0.163886,
41.377691,1,2,-1.080721,3.262931,12.188904,0.052328,-0.0708104.423086,-0.419519,-0.163399,
41.412703,1,2,-1.184771,3.45879,12.199053,0.05161,-0.0704724.434561,-0.421409,-0.163387,
41.447695,1,2,-1.557544,2.898223,12.209395,0.050876,-0.0713674.444864,-0.423112,-0.16433,
41.492691,1,2,-1.325545,2.890306,12.224092,0.049819,-0.0724504.456439,-0.425035,-0.165157,
41.542716,1,2,-1.59485,2.651603,12.237441,0.048847,-0.0732544.471150,-0.427492,-0.166138,
41.582682,1,2,-1.338369,3.336378,12.250954,0.047852,-0.0735124.484469,-0.429727,-0.166249,
41.622693,1,2,-1.411816,3.034673,12.262867,0.046975,-0.0735454.496250,-0.431702,-0.166183,
41.657683,1,2,-1.064108,3.189484,12.273149,0.046218,-0.0733534.506417,-0.433407,-0.16609,
41.69769,1,2,-1.149954,3.447298,12.284941,0.045351,-0.0733884.518064,-0.43536,-0.166075,
41.732693,1,2,-1.730559,4.030836,12.295074,0.044608,-0.0730014.528070,-0.437035,-0.165639,
41.767713,1,2,-2.117821,4.559833,12.305147,0.043873,-0.0726144.538017,-0.438696,-0.165203,
41.802678,1,2,-1.670536,4.009098,12.315384,0.04313,-0.0725714.548215,-0.440397,-0.165307,
41.847682,1,2,-1.615996,4.265396,12.328705,0.042164,-0.0718934.561316,-0.442578,-0.16458,
41.892679,1,2,-1.308091,3.361402,12.34201,0.041204,-0.0725494.574593,-0.444787,-0.165334,
41.932686,1,2,-1.979018,3.887898,12.354087,0.040322,-0.0731244.587972,-0.447023,-0.166037,
41.972693,1,2,-1.277214,3.526801,12.366134,0.039438,-0.0735014.598376,-0.448767,-0.166237,
42.012688,1,2,-1.374174,3.278341,12.378241,0.038544,-0.0738774.610421,-0.450791,-0.166662,
42.047759,1,2,-1.228734,3.24982,12.38894,0.03775,-0.0742734.620927,-0.45256,-0.167109,
42.09269,1,2,-1.119654,3.34072,12.402422,0.036741,-0.0752244.634301,-0.454822,-0.168009,
42.13269,1,2,-1.156014,2.971061,12.416053,0.03571,-0.0757774.646269,-0.456854,-0.168485,
42.182686,1,2,-0.937857,2.958949,12.428261,0.03478,-0.0763994.661327,-0.459421,-0.169362,
42.2327,1,2,-0.919677,2.27845,12.443581,0.033599,-0.0776704.676500,-0.462024,-0.170731,
42.27268,1,2,-0.501537,1.638592,12.457327,0.032521,-0.0790134.688579,-0.464112,-0.171897,
42.31437,1,2,-0.804537,1.862089,12.469443,0.031557,-0.0797354.700524,-0.46619,-0.172422,
42.347677,1,2,-0.780297,1.795429,12.479943,0.030717,-0.0798874.710887,-0.467996,-0.172623,
42.387671,1,2,-0.77972,1.82395,12.49342,0.029637,-0.0801454.722743,-0.470064,-0.172853,
42.432672,1,2,-1.01,1.966888,12.505461,0.028669,-0.0802264.737584,-0.472656,-0.172645,
42.477671,1,2,-0.895437,2.174707,12.51876,0.027604,-0.0795974.749264,-0.474691,-0.172185,
42.517673,1,2,-0.580317,2.007529,12.530608,0.026663,-0.0790374.760974,-0.476724,-0.171625,
42.557677,1,2,-0.895437,2.534026,12.542532,0.025721,-0.0784274.772774,-0.478767,-0.171064,
42.597681,1,2,-0.737877,2.990305,12.554381,0.024793,-0.0775714.784413,-0.480775,-0.17016,
42.647664,1,2,-0.792994,3.337504,12.567489,0.023781,-0.0763024.798851,-0.483246,-0.168771,
42.687664,1,2,-0.931218,3.485439,12.582095,0.022672,-0.0750124.810392,-0.485208,-0.16772,
42.727665,1,2,-0.731816,3.703598,12.592302,0.021911,-0.0737834.821920,-0.487152,-0.166322,
42.772671,1,2,-0.956035,4.044737,12.605444,0.020948,-0.0725134.834931,-0.489328,-0.165201,
42.812668,1,2,-0.731816,4.188397,12.617178,0.020097,-0.0720544.846537,-0.491261,-0.164742,
42.857669,1,2,-0.943915,4.121737,12.632026,0.019027,-0.0717504.859771,-0.493459,-0.164458,
42.897674,1,2,-0.677276,3.90002,12.642428,0.018278,-0.0718544.871510,-0.495409,-0.164541,
42.937677,1,2,-1.27,3.874001,12.654133,0.017438,-0.0718894.883057,-0.497324,-0.164577,
42.972656,1,2,-1.27606,3.488663,12.664459,0.016691,-0.0730324.893328,-0.499036,-0.165917,
43.017672,1,2,-1.367537,3.83942,12.676445,0.015807,-0.0739054.906661,-0.501275,-0.166769,
43.057671,1,2,-1.028178,3.575282,12.689958,0.014805,-0.0743604.918587,-0.503284,-0.167096,
43.09769,1,2,-0.992395,3.274062,12.702197,0.013887,-0.0754774.930703,-0.505334,-0.168262,
43.137731,1,2,-1.088201,2.553646,12.714509,0.012948,-0.0771364.942860,-0.507409,-0.170069,
43.172657,1,2,-0.731239,1.988288,12.726864,0.011985,-0.0790414.953550,-0.509251,-0.171749,
43.212671,1,2,-0.834258,1.577988,12.737722,0.011117,-0.0806714.967311,-0.511651,-0.173386,
43.252698,1,2,-0.205751,1.351266,12.751631,0.00999,-0.0813694.978026,-0.51353,-0.174076,
43.292663,1,2,-0.259137,0.838669,12.764013,0.008974,-0.0825824.991797,-0.51596,-0.175367,
43.32769,1,2,-0.253077,0.939187,12.77324,0.008209,-0.0829985.000869,-0.517569,-0.175734,
43.362648,1,2,-0.217294,0.656147,12.783901,0.00732,-0.0834935.011432,-0.519447,-0.17613,
43.402646,1,2,-0.192477,0.357428,12.796058,0.0063,-0.0839675.023398,-0.521581,-0.176654,
43.442659,1,2,-0.350036,1.309903,12.807797,0.005314,-0.0832615.034951,-0.523641,-0.1758,
43.482645,1,2,-0.658519,1.130605,12.819463,0.004347,-0.0823085.046522,-0.52569,-0.174995,
43.52266,1,2,-0.931218,1.594722,12.831174,0.003383,-0.0817015.058035,-0.527722,-0.17429,
43.567661,1,2,-0.828198,2.024981,12.844173,0.002328,-0.0802855.070910,-0.52998,-0.172874,
43.602649,1,2,-1.167558,2.549698,12.854376,0.001509,-0.0795515.080993,-0.531738,-0.17204,
43.637646,1,2,-0.889953,2.40248,12.864549,0.000702,-0.0788175.091018,-0.533477,-0.171405,
43.677653,1,2,-1.028757,2.521905,12.876159,-0.000211,-0.0781625.103928,-0.535708,-0.17078,
43.722658,1,2,-1.700262,2.782485,12.889204,-0.001231,-0.0778825.116853,-0.537935,-0.1705,
43.767656,1,2,-1.882062,2.415327,12.900948,-0.002148,-0.0781655.128520,-0.539947,-0.170979,
43.802641,1,2,-1.4645,2.372907,12.912931,-0.003088,-0.0782465.138901,-0.541739,-0.170834,
43.847655,1,2,-1.338394,2.814564,12.926337,-0.004132,-0.0771715.152153,-0.544018,-0.169857,
43.897649,1,2,-1.065117,1.890609,12.941522,-0.005309,-0.0777025.167208,-0.546604,-0.170339,
43.937659,1,2,-1.362057,2.382525,12.955033,-0.006357,-0.0770705.179041,-0.548637,-0.169778,
43.982659,1,2,-0.684491,1.833567,12.967167,-0.007295,-0.0770515.194024,-0.551206,-0.169519,
44.027654,1,2,-1.071177,2.144406,12.979137,-0.008215,-0.0761935.205843,-0.553225,-0.16871,
44.07765,1,2,-0.762117,1.789368,12.995686,-0.009476,-0.0760635.220710,-0.555758,-0.16875,
44.122642,1,2,-0.714214,1.651767,13.009168,-0.010502,-0.0757285.234024,-0.558025,-0.168464,
44.167634,1,2,-0.810597,2.132286,13.02259,-0.011519,-0.0753945.248760,-0.560528,-0.167863,
44.212641,1,2,-0.774813,2.158301,13.035969,-0.012524,-0.0746155.260553,-0.562522,-0.16745,
44.252651,1,2,-0.562136,1.258588,13.048015,-0.013426,-0.0750915.272448,-0.564534,-0.167877,
44.292649,1,2,-0.853593,2.537578,13.059808,-0.014311,-0.0742365.285530,-0.566744,-0.166508,
44.332639,1,2,-0.846956,1.942643,13.071661,-0.015186,-0.0734795.297310,-0.568721,-0.166343,
44.372633,1,2,-0.701516,2.374682,13.083559,-0.016062,-0.0732655.307582,-0.570444,-0.166001,
44.412641,1,2,-0.792416,2.398922,13.096895,-0.017038,-0.0726355.320770,-0.572649,-0.165273,
44.457634,1,2,-0.611193,2.344382,13.108793,-0.017902,-0.0724215.332523,-0.574609,-0.165109,
44.497631,1,2,-0.900918,2.647381,13.119166,-0.018653,-0.0721295.344276,-0.576565,-0.164845,
44.547631,1,2,-0.840896,2.7037,13.137007,-0.019942,-0.0719825.360471,-0.579258,-0.164718,
44.597632,1,2,-0.895435,2.69158,13.15187,-0.021011,-0.0716285.375127,-0.581691,-0.164315,
44.647636,1,2,-0.858498,2.585002,13.163739,-0.021862,-0.0715135.388347,-0.583882,-0.164081,
44.682631,1,2,-0.853016,2.635261,13.175549,-0.022705,-0.0711025.398592,-0.585576,-0.16374,
44.722623,1,2,-0.859076,2.93398,13.187405,-0.023549,-0.0708405.410274,-0.587506,-0.163428,
44.767624,1,2,-0.876678,2.930422,13.199096,-0.024374,-0.0703325.424741,-0.589887,-0.16288,
44.812638,1,2,-0.986335,3.0534,13.213856,-0.025413,-0.0700295.436425,-0.591807,-0.162766,
44.857636,1,2,-1.100898,3.526079,13.227014,-0.026334,-0.0696985.450907,-0.594182,-0.162365,
44.902618,1,2,-0.937855,3.148581,13.241939,-0.027376,-0.0697395.462769,-0.596125,-0.162447,
44.952645,1,2,-0.895435,3.812678,13.255218,-0.028302,-0.0692105.477371,-0.598516,-0.161847,
44.997648,1,2,-0.846956,3.110442,13.268646,-0.029232,-0.0692715.492195,-0.600937,-0.162382,
45.037631,1,2,-0.858498,3.213462,13.282178,-0.030175,-0.0697765.502576,-0.602638,-0.162484,
45.077613,1,2,-0.840896,3.4776,13.292567,-0.0309,-0.0694355.515816,-0.604806,-0.162299,
45.117621,1,2,-0.786356,3.526079,13.304528,-0.031733,-0.0696155.526167,-0.606501,-0.162599,
45.157622,1,2,-0.803381,2.553646,13.316726,-0.032591,-0.0710785.538277,-0.608494,-0.163814,
45.192614,1,2,-0.912461,3.007421,13.327233,-0.03334,-0.0713295.550106,-0.61045,-0.164192,
45.232613,1,2,-0.634856,3.071579,13.339297,-0.034205,-0.0717555.560586,-0.612189,-0.164639,
45.277628,1,2,-1.020963,2.751122,13.352736,-0.035177,-0.0726575.573833,-0.614395,-0.165492,
45.312619,1,2,-1.190643,3.0092,13.363181,-0.035941,-0.0735015.585643,-0.616372,-0.166118,
45.352632,1,2,-0.749995,3.035219,13.374989,-0.03681,-0.0732885.595795,-0.618075,-0.165976,
45.387624,1,2,-0.762115,3.192779,13.386679,-0.037666,-0.0726825.607400,-0.620015,-0.165418,
45.422609,1,2,-0.622736,3.336439,13.396961,-0.038413,-0.0723915.616104,-0.621466,-0.165099,
45.457625,1,2,-0.616676,3.16498,13.405866,-0.039058,-0.0724165.626362,-0.623175,-0.165104,
45.492616,1,2,-0.870618,3.475819,13.417646,-0.039912,-0.0721055.636561,-0.624874,-0.164813,
45.53262,1,2,-0.883315,3.915696,13.427944,-0.040654,-0.0715675.648197,-0.626806,-0.164254,
45.582612,1,2,-0.634856,3.577059,13.441221,-0.041602,-0.0712355.664246,-0.629461,-0.163536,
45.622624,1,2,-0.653613,4.255055,13.45438,-0.042534,-0.0700155.674331,-0.631122,-0.162653,
45.662602,1,2,-1.19122,5.026452,13.467494,-0.043451,-0.0695375.685867,-0.633013,-0.162244,
45.712605,1,2,-0.726334,4.465388,13.480817,-0.04438,-0.0694515.701950,-0.635645,-0.16202,
45.752604,1,2,-0.92516,4.986548,13.494051,-0.045296,-0.0688735.712140,-0.637308,-0.161581,
45.787601,1,2,-0.84032,4.64969,13.503003,-0.045914,-0.0690465.722492,-0.638996,-0.161881,
45.827628,1,2,-0.756057,4.292149,13.51658,-0.046858,-0.0696995.735893,-0.641189,-0.162534,
